"Test Suite","Test Case","Test Step","Step Type","Step Status","Result message","HTTP Code","Execution Date"
"Flow","TestCase1","Flow","Flow","Auth","TestCase1","TestCase1","restrequest","Auth","OK","Auth","restrequest",""restrequest","OK","OK",","""[HTTP/1.1 200 OK]",",","23-Jul-2024 09_30_47"
"[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_47"
"23-Jul-2024 09_30_47"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","TestCase1","CreateBooking","restrequest","CreateBooking","restrequest","OK","restrequest","OK",""OK","","","[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_47"
"[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_47"
"23-Jul-2024 09_30_47"
"TestCase1","Flow","Flow","Groovy Script","TestCase1","TestCase1","groovy","Auth","Auth","OK","restrequest","restrequest",""OK","OK",",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"23-Jul-2024 09_30_47"
"Flow","Flow","TestCase1","CreateBooking","TestCase1","restrequest","CreateBooking","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_47"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_47"
"TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_47"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_47"
"TestCase1","Flow","CreateBooking","TestCase1","restrequest","CreateBooking","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_47"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_47"
"TestCase1","Flow","Groovy Script","TestCase1","groovy","Groovy Script","OK","groovy",""OK",","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_47"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","Flow",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","Groovy Script","[HTTP/1.1 200 OK]","groovy","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","Flow","restrequest","TestCase1","OK","Auth","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"TestCase1","Flow","CreateBooking","restrequest","TestCase1","CreateBooking","OK",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_30_48"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_30_48"
"Auth","Flow","restrequest","TestCase1","OK","Auth",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_30_48"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_30_48"
"CreateBooking","Flow","restrequest","TestCase1","OK","CreateBooking",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_30_48"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_30_48"
"Groovy Script","Flow","groovy","TestCase1","OK","Auth",""restrequest",","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","Flow","","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 09_30_48"
"Flow","restrequest","TestCase1","OK","Groovy Script",""groovy",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_30_48"
","Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","Flow","restrequest","TestCase1","OK","Auth",""restrequest",","OK",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_48"
"Flow","TestCase1","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"CreateBooking","Flow","restrequest","TestCase1","CreateBooking","OK","restrequest",""OK",","","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"Flow","Flow","TestCase1","TestCase1","Auth","Auth","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","CreateBooking","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"Flow","Flow","TestCase1","TestCase1","Auth","Groovy Script","restrequest","groovy","OK","OK",""",","Flow","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"TestCase1","Flow","Auth","TestCase1","restrequest","CreateBooking","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","Flow","groovy","OK","TestCase1",""CreateBooking",","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Flow","Auth","restrequest","TestCase1","OK","Auth",""restrequest",","OK",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Flow","CreateBooking","TestCase1","CreateBooking","restrequest","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"TestCase1","Flow","Groovy Script","TestCase1","groovy","Auth","OK","restrequest",""OK",","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","Flow","OK","TestCase1",""Auth",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 09_30_48"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","Groovy Script","23-Jul-2024 09_30_48"
"groovy","Flow","OK","TestCase1",""CreateBooking",","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","Flow","OK","TestCase1",""Auth",","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","CreateBooking","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","CreateBooking","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"OK","Flow",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_30_48"
"Flow","OK","Flow","TestCase1",""TestCase1","Auth",","restrequest","CreateBooking","[HTTP/1.1 200 OK]","OK","restrequest","23-Jul-2024 09_30_48"
""OK","Flow",",""TestCase1","[HTTP/1.1 200 OK]","CreateBooking",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","restrequest","Flow","OK","23-Jul-2024 09_30_48"
"TestCase1","Flow",""CreateBooking","TestCase1",","restrequest","Auth","[HTTP/1.1 200 OK]","OK","restrequest","23-Jul-2024 09_30_48"
""OK","Flow",",""TestCase1","[HTTP/1.1 200 OK]",","Groovy Script","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","groovy","Flow","Flow","23-Jul-2024 09_30_48"
"TestCase1","OK","TestCase1","Flow",""Auth","Auth","TestCase1","restrequest",","restrequest","CreateBooking","OK","OK","restrequest","""OK",",""[HTTP/1.1 200 OK]",",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"TestCase1","Flow","Flow","CreateBooking","TestCase1","TestCase1","restrequest","CreateBooking","Groovy Script","OK","restrequest","groovy",""OK","OK",","""[HTTP/1.1 200 OK]",",","23-Jul-2024 09_30_48"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"TestCase1","Auth","Flow","restrequest","TestCase1","OK","Auth",""restrequest",","[HTTP/1.1 200 OK]","OK","23-Jul-2024 09_30_48"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 09_30_48"
"restrequest","Flow","OK","TestCase1",""CreateBooking",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 09_30_48"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 09_30_48"
"restrequest","Flow","OK","TestCase1",""Groovy Script","groovy",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_30_48"
","Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Groovy Script","groovy","Flow","OK","TestCase1","","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"TestCase1","Flow","TestCase1","Auth","CreateBooking","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_30_48"
"23-Jul-2024 09_30_48"
"Flow","TestCase1","Flow","TestCase1","TestCase1","Auth","CreateBooking","Groovy Script","restrequest","restrequest","groovy","OK","OK","OK","""",",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_30_48"
